"taxon" "structural_zero (Soil.origin = Soil A)" "structural_zero (Soil.origin = Soil B)" "lfc_(Intercept)" "lfc_Soil.originSoil B" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoil B" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoil B" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoil B" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoil B" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoil B" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoil B" "passed_ss_Plant.conditionHealthy"
"1" "Ascomycota" FALSE FALSE -0.0565382151341361 0.155081727578339 0.198957842306181 0.227214039649787 0.385905125842741 0.385096156155058 -0.248832401471671 0.401864907183265 0.516644581168116 0.807378364413402 0.694312163653944 0.614080364335948 0.983047396941834 0.745838131635456 1 FALSE FALSE FALSE TRUE TRUE TRUE
"2" "Rozellomycota" FALSE FALSE 1.16956553363908 -2.17008023260278 -0.623066089326927 0.417200194574811 0.573537028640297 0.572761480784054 2.80336766101233 -3.78367938639893 -1.08782819765395 0.0186862815757076 0.00358029034212241 0.302193946389589 0.149490252605661 0.0262579915531537 1 FALSE TRUE FALSE FALSE TRUE TRUE
"3" "Chytridiomycota" FALSE FALSE 1.30074964772241 -1.79400422794194 -0.424136957463051 0.550600577743779 0.820942176181147 0.820212312241467 2.3624196927881 -2.18529913554603 -0.51710630422503 0.0358930265625369 0.0494224779826422 0.614479931632512 0.251251185937759 0.252221767115957 1 FALSE FALSE FALSE TRUE TRUE TRUE
"4" "Mortierellomycota" FALSE FALSE -1.0951365481983 2.94539271034285 0.860540964610485 0.22510111066734 0.392020500659818 0.391211598985561 -4.86508727101183 7.51336398322382 2.19968162202227 0.00461260746846555 0.00066076084764342 0.0791256172573267 0.04151346721619 0.00594684762879078 0.71213055531594 TRUE TRUE FALSE FALSE FALSE TRUE
"5" "Olpidiomycota" FALSE FALSE -0.00703363636361935 -0.192310783104191 0.447341195447676 0.3247157617169 0.580806892593688 0.580032923091665 -0.0216609022193125 -0.331109677857637 0.771234144888326 0.983047396941834 0.745838131635456 0.454358573876125 0.983047396941834 0.745838131635456 1 FALSE FALSE FALSE TRUE TRUE TRUE
"6" "Fungi_phy_Incertae_sedis" FALSE FALSE -0.412699456736821 1.457754729333 -0.678948055571559 0.229127548612222 0.388188258169827 0.387379291176735 -1.80117781225547 3.7552777515884 -1.75266998271676 0.101856624479191 0.00375114165045052 0.110203843621376 0.509283122395954 0.0262579915531537 0.881630748971006 FALSE TRUE FALSE TRUE TRUE TRUE
"7" "Basidiomycota" FALSE FALSE -0.500647639470442 0.344244774870198 0.898013643686933 0.574860191977797 0.710402192483628 0.709654081101257 -0.870903302154166 0.484577297920053 1.26542447595507 0.39960423542755 0.636038574803884 0.227930042490115 0.983047396941834 0.745838131635456 1 FALSE FALSE FALSE TRUE TRUE TRUE
"8" "Glomeromycota" FALSE FALSE -0.0893551581944074 -0.80335371721247 0.979773808687375 0.625322847104381 0.773721683307992 0.772984437804066 -0.14289444022104 -1.03829805283185 1.26752074268244 0.888744875695699 0.319600990751677 0.229013420433813 0.983047396941834 0.745838131635456 1 FALSE FALSE FALSE TRUE TRUE TRUE
"9" "Zoopagomycota" FALSE FALSE -0.810630568142297 1.7114407509313 NA 0.211749565126326 0.399669077453174 NA -3.82825139526822 4.28214452275661 NA 0.0619596974825668 0.0504443534231914 1 0.371758184895401 0.252221767115957 1 FALSE FALSE FALSE TRUE TRUE TRUE
"10" "Mucoromycota" TRUE FALSE NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"11" "Kickxellomycota" TRUE FALSE NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"12" "Basidiobolomycota" TRUE FALSE NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"13" "Aphelidiomycota" TRUE FALSE NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
