"taxon" "structural_zero (Soil.origin = Soil A)" "structural_zero (Soil.origin = Soil B)" "lfc_(Intercept)" "lfc_Soil.originSoil B" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoil B" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoil B" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoil B" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoil B" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoil B" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoil B" "passed_ss_Plant.conditionHealthy"
"1" "Cladosporium" FALSE FALSE -0.0628968785578035 -0.0150322063370019 0.323473377681504 0.184229260075411 0.307018492497727 0.306706474672916 -0.341405477783809 -0.0489618922127733 1.05466758739433 0.738253617641544 0.961693912894423 0.310785061275967 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"2" "Plectosphaerella" FALSE FALSE 0.585518386056619 -0.753107183025682 -0.235282174858661 0.182555341879254 0.233453318691188 0.233127660640453 3.20734731741728 -3.22594335881724 -1.00924177857011 0.00686973021347358 0.00662815589268673 0.331275312706342 0.927413578818933 0.795378707122408 1 FALSE FALSE FALSE FALSE FALSE TRUE
"3" "Colletotrichum" FALSE FALSE -0.341581011643781 0.275310216323833 0.640848845916443 0.37870952015443 0.57562810562858 0.575346430038734 -0.901960456405983 0.478277925681195 1.11384865266879 0.384824326902879 0.641047750847217 0.287157225676683 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"4" "Acremonium" FALSE FALSE 0.141141071609419 -0.00149973503248949 -0.0981349939574519 0.16682216840774 0.205894663650658 0.205564450621072 0.846057049590961 -0.00728399175528947 -0.477392825758329 0.412823840889535 0.994298859639314 0.641008681530594 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"5" "Berkeleyomyces" FALSE FALSE 0.40632706806395 -0.448405057490344 -0.181601664408659 0.538723171151066 0.543816713961484 0.543532680896229 0.754240934533721 -0.824551813098745 -0.334113606764578 0.464148498552578 0.424497353175313 0.743622363340691 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"6" "GS11_gen_Incertae_sedis" FALSE FALSE 2.98729415763249 -6.10654732944755 0.314606428411479 0.21511670658289 0.325837963987515 0.325529095876883 13.886853350841 -18.7410553844534 0.966446417221227 3.56025701766712e-09 8.61316043542678e-11 0.351456927515116 7.51214230727762e-07 1.81737685187505e-08 1 TRUE TRUE FALSE TRUE TRUE TRUE
"7" "Verticillium" FALSE FALSE -1.27192049627923 2.85713428192255 -0.130645875135184 0.182649752434682 0.194653534001365 0.194322076913526 -6.96371322339509 14.6780498827343 -0.67231617328443 9.86203217893153e-06 1.80370030934318e-09 0.513155172094629 0.0018146139209234 3.73365964034039e-07 1 TRUE TRUE FALSE TRUE TRUE TRUE
"8" "Pseudopyrenochaeta" FALSE FALSE 1.55551034270853 -2.54880532663006 -0.379567944558108 0.189885251814177 0.279978924684649 0.279662065085194 8.19184390492195 -9.10356138234648 -1.3572378665032 1.72351136813767e-06 5.28900596103006e-07 0.197802615446841 0.000327467159946157 9.83755108751592e-05 1 TRUE TRUE FALSE TRUE TRUE TRUE
"9" "Lobulomycetales_gen_Incertae_sedis" FALSE FALSE -0.23587482927346 -0.211692104142007 0.866089176917824 0.378427257884847 0.47291322358157 0.472623020722042 -0.623302958121573 -0.447634140019968 1.83251585078245 0.543866631850209 0.66178552836708 0.0898720385440611 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"10" "Podila" FALSE FALSE -0.210299528214078 0.553429683374054 0.0498167872829988 0.107912829164089 0.16874895798153 0.168418474696266 -1.94879079571071 3.2796035601869 0.295791702025807 0.0732342288919453 0.00597777508532529 0.772061062371332 1 0.72331078532436 1 FALSE FALSE FALSE TRUE FALSE TRUE
"11" "Olpidium" FALSE FALSE 0.145528276147543 -0.580671091047131 0.472261952980942 0.55465526725442 0.579865889851993 0.579584511903051 0.262376082477171 -1.00138859900061 0.814828456043937 0.797143317716086 0.334914762466965 0.429845649166094 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"12" "Nectriaceae_gen_Incertae_sedis" FALSE FALSE -0.59262785646699 1.59701795166622 -0.229114824503341 0.101260306450851 0.175841620978517 0.175510034591886 -5.85251889154251 9.08213847654039 -1.3054229351393 5.66175451655365e-05 5.43233963541275e-07 0.21438058659361 0.00985145285880336 0.000100498283255136 1 TRUE TRUE FALSE TRUE TRUE TRUE
"13" "Geosmithia" FALSE FALSE 0.22889742170932 -0.312943693351537 0.0377962641617928 0.129472618195978 0.220515123713297 0.220187161422245 1.76792147172652 -1.4191484379022 0.171655167892883 0.100520521951024 0.179385995360452 0.866351875954268 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"14" "Brunneomyces" FALSE FALSE -4.18430252053805 6.20638523374975 0.209976764710689 0.190016710825946 0.336922441846814 0.336615339579527 -22.0207080858843 18.4208128129724 0.623788461253654 3.87893435839654e-09 1.8731591937085e-08 0.548248559488932 8.14576215263274e-07 3.80251316322826e-06 1 TRUE TRUE FALSE TRUE TRUE TRUE
